VOLTS`V`float	deriv(v(out2))`V/V`float
1.24282	-0.25
1.24282	-0.25
1.24282	0
1.24282	-0.25
1.24282	0
1.24283	0
1.24283	-0.25
1.24283	0
1.24283	-0.25
1.24283	-0.25
1.24283	0
1.24283	-0.25
1.24283	0
1.24284	0
1.24284	-0.25
1.24284	0
1.24284	-0.25
1.24284	-0.25
1.24284	0
1.24284	-0.25
1.24284	0
1.24285	0
1.24285	-0.25
1.24285	0
1.24285	-0.25
1.24285	-0.25
1.24285	0
1.24285	-0.25
1.24286	0
1.24286	0
1.24286	-0.25
1.24286	0
1.24286	-0.25
1.24286	-0.25
1.24286	0
1.24286	-0.25
1.24287	0
1.24287	0
1.24287	-0.25
1.24287	0
1.24287	-0.25
1.24287	-0.25
1.24287	0
1.24287	-0.25
1.24288	0
1.24288	0
1.24288	-0.25
1.24288	0
1.24289	-0.25
1.24289	-0.25
1.24289	0
1.24289	-0.25
1.24289	0
1.24289	0
1.24289	-0.25
1.2429	0
1.2429	-0.25
1.2429	-0.25
1.2429	0
1.2429	-0.25
1.2429	0
1.2429	0
1.2429	-0.25
1.24291	0
1.24291	-0.25
1.24291	-0.25
1.24291	0
1.24291	-0.25
1.24291	0
1.24292	0
1.24292	-0.25
1.24292	0
1.24292	-0.25
1.24292	-0.25
1.24292	0
1.24292	-0.25
1.24292	0
1.24293	0
1.24293	-0.25
1.24293	0
1.24293	-0.25
1.24293	-0.25
1.24293	0
1.24293	-0.25
1.24293	0
1.24294	0
1.24294	-0.25
1.24294	0
1.24294	-0.25
1.24294	-0.25
1.24294	0
1.24294	-0.25
1.24294	0
1.24295	0
1.24295	-0.25
1.24295	0
1.24295	-0.25
1.24295	-0.25
1.24295	0
1.24295	-0.25
1.24295	0
1.24296	0
1.24296	-0.25
1.24296	0
1.24296	-0.25
1.24296	-0.25
1.24296	0
1.24296	-0.25
1.24296	0
1.24297	0
1.24297	-0.25
1.24297	0
1.24297	-0.25
1.24297	-0.25
1.24297	0
1.24297	-0.25
1.24297	0
1.24298	0
1.24298	-0.222222
1.24298	0
1.24298	-0.222222
1.24298	-0.222222
1.24298	0
1.24298	-0.222222
1.24298	0
1.24299	0
1.24299	-0.25
1.24299	0
1.24299	-0.25
1.24299	-0.25
1.24299	0
1.24299	-0.25
1.24299	0
1.243	0
1.243	-0.25
1.243	0
1.243	-0.25
1.243	-0.25
1.243	0
1.243	-0.25
1.243	0
1.24301	0
1.24301	-0.222222
1.24301	0
1.24301	-0.222222
1.24301	-0.222222
1.24301	0
1.24301	-0.222222
1.24301	0
1.24302	0
1.24302	-0.222222
1.24302	0
1.24302	-0.222222
1.24302	-0.222222
1.24302	0
1.24302	-0.222222
1.24302	0
1.24303	0
1.24303	-0.25
1.24303	0
1.24303	-0.25
1.24303	-0.25
1.24303	0
1.24303	-0.25
1.24303	0
1.24304	0
1.24304	-0.25
1.24304	0
1.24304	-0.25
1.24304	-0.25
1.24304	0
1.24304	-0.25
1.24304	0
1.24305	0
1.24305	-0.25
1.24305	0
1.24305	-0.25
1.24305	-0.25
1.24305	0
1.24305	-0.25
1.24305	0
1.24306	0
1.24306	-0.25
1.24306	0
1.24306	-0.25
1.24306	-0.25
1.24306	0
1.24306	-0.25
1.24306	0
1.24307	0
1.24307	-0.222222
1.24307	0
1.24307	-0.222222
1.24307	-0.222222
1.24307	0
1.24307	-0.222222
1.24307	0
1.24308	0
1.24308	-0.222222
1.24308	0
1.24308	-0.222222
1.24308	-0.222222
1.24308	0
1.24308	-0.222222
1.24308	0
1.24309	0
1.24309	-0.222222
1.24309	0
1.24309	-0.222222
1.24309	-0.222222
1.24309	0
1.24309	-0.222222
1.24309	0
1.24309	0
1.24309	-0.25
1.2431	0
1.2431	-0.25
1.2431	-0.25
1.2431	0
1.2431	-0.25
1.2431	0
1.2431	0
1.2431	-0.25
1.24311	0
1.24311	-0.25
1.24311	-0.25
1.24311	0
1.24311	-0.25
1.24311	0
1.24311	0
1.24311	-0.222222
1.24311	0
1.24312	-0.222222
1.24312	-0.222222
1.24312	0
1.24312	-0.222222
1.24312	0
1.24312	0
1.24312	-0.222222
1.24312	0
1.24313	-0.222222
1.24313	-0.222222
1.24313	0
1.24313	-0.222222
1.24313	0
1.24313	0
1.24313	-0.25
1.24313	0
1.24313	-0.25
1.24313	-0.25
1.24313	0
1.24313	-0.25
1.24314	0
1.24314	0
1.24314	-0.25
1.24314	0
1.24314	-0.25
1.24314	-0.25
1.24314	0
1.24314	-0.25
1.24315	0
1.24315	0
1.24315	-0.25
1.24315	0
1.24315	-0.25
1.24315	-0.25
1.24315	0
1.24316	-0.25
1.24316	0
1.24316	0
1.24316	-0.25
1.24316	0
1.24316	-0.25
1.24316	-0.25
1.24316	0
1.24316	-0.25
1.24316	0
1.24317	0
1.24317	-0.25
1.24317	0
1.24317	-0.25
1.24317	-0.25
1.24317	0
1.24317	-0.25
1.24317	0
1.24318	0
1.24318	-0.222222
1.24318	0
1.24318	-0.222222
1.24318	-0.222222
1.24318	0
1.24318	-0.222222
1.24318	0
1.24319	0
1.24319	-0.222222
1.24319	0
1.24319	-0.222222
1.24319	-0.222222
1.24319	0
1.24319	-0.222222
1.24319	0
1.2432	0
1.2432	-0.25
1.2432	0
1.2432	-0.25
1.2432	-0.25
1.2432	0
1.2432	-0.25
1.2432	0
1.24321	0
1.24321	-0.25
1.24321	0
1.24321	-0.25
1.24321	-0.25
1.24321	0
1.24321	-0.25
1.24321	0
1.24322	0
1.24322	-0.222222
1.24322	0
1.24322	-0.222222
1.24322	-0.222222
1.24322	0
1.24322	-0.222222
1.24322	0
1.24323	0
1.24323	-0.222222
1.24323	0
1.24323	-0.222222
1.24323	-0.222222
1.24323	0
1.24323	-0.222222
1.24323	0
1.24324	0
1.24324	-0.25
1.24324	0
1.24324	-0.25
1.24324	-0.25
1.24324	0
1.24324	-0.25
1.24324	0
1.24325	0
1.24325	-0.25
1.24325	0
1.24325	-0.25
1.24325	-0.25
1.24325	0
1.24325	-0.25
1.24325	0
1.24326	0
1.24326	-0.25
1.24326	0
1.24326	-0.25
1.24326	-0.25
1.24326	0
1.24326	-0.25
1.24326	0
1.24327	0
1.24327	-0.25
1.24327	0
1.24327	-0.25
1.24327	-0.25
1.24327	0
1.24327	-0.25
1.24327	0
1.24328	0
1.24328	-0.222222
1.24328	0
1.24328	-0.222222
1.24328	-0.222222
1.24328	0
1.24328	-0.222222
1.24328	0
1.24329	0
1.24329	-0.25
1.24329	0
1.24329	-0.25
1.24329	-0.25
1.24329	0
1.24329	-0.25
1.24329	0
1.24329	0
1.24329	-0.222222
1.24329	0
1.2433	-0.222222
1.2433	-0.222222
1.2433	0
1.2433	-0.222222
1.2433	0
1.2433	0
1.2433	-0.25
1.2433	0
1.2433	-0.25
1.2433	-0.25
1.2433	0
1.2433	-0.25
1.24331	0
1.24331	0
1.24331	-0.25
1.24331	0
1.24331	-0.25
1.24331	-0.25
1.24331	0
1.24331	-0.25
1.24332	0
1.24332	0
1.24332	-0.222222
1.24332	0
1.24332	-0.222222
1.24332	-0.222222
1.24332	0
1.24332	-0.222222
1.24332	0
1.24333	0
1.24333	-0.25
1.24333	0
1.24333	-0.25
1.24333	-0.25
1.24333	0
1.24333	-0.25
1.24333	0
1.24334	0
1.24334	-0.222222
1.24334	0
1.24334	-0.222222
1.24334	-0.222222
1.24334	0
1.24334	-0.222222
1.24334	0
1.24335	0
1.24335	-0.25
1.24335	0
1.24335	-0.25
1.24335	-0.25
1.24335	0
1.24335	-0.25
1.24335	0
1.24336	0
1.24336	-0.25
1.24336	0
1.24336	-0.25
1.24336	-0.25
1.24336	0
1.24336	-0.25
1.24336	0
1.24337	0
1.24337	-0.222222
1.24337	0
1.24337	-0.222222
1.24337	-0.222222
1.24337	0
1.24337	-0.222222
1.24337	0
1.24338	0
1.24338	-0.25
1.24338	0
1.24338	-0.25
1.24338	-0.25
1.24338	0
1.24338	-0.25
1.24338	0
1.24339	0
1.24339	-0.222222
1.24339	0
1.24339	-0.222222
1.24339	-0.222222
1.24339	0
1.24339	-0.222222
1.24339	0
1.2434	0
1.2434	-0.25
1.2434	0
1.2434	-0.25
1.2434	-0.25
1.2434	0
1.2434	-0.25
1.2434	0
1.2434	0
1.2434	-0.222222
1.2434	0
1.24341	-0.222222
1.24341	-0.222222
1.24341	0
1.24341	-0.222222
1.24341	0
1.24341	0
1.24341	-0.25
1.24341	0
1.24341	-0.25
1.24341	-0.25
1.24341	0
1.24341	-0.25
1.24342	0
1.24342	0
1.24342	-0.222222
1.24342	0
1.24342	-0.222222
1.24342	-0.222222
1.24342	0
1.24342	-0.222222
1.24342	0
1.24343	0
1.24343	-0.25
1.24343	0
1.24343	-0.25
1.24343	-0.25
1.24343	0
1.24343	-0.25
1.24343	0
1.24344	0
1.24344	-0.222222
1.24344	0
1.24344	-0.222222
1.24344	-0.222222
1.24344	0
1.24344	-0.222222
1.24344	0
1.24345	0
1.24345	-0.222222
1.24345	0
1.24345	-0.222222
1.24345	-0.222222
1.24345	0
1.24345	-0.222222
1.24345	0
1.24346	0
1.24346	-0.25
1.24346	0
1.24346	-0.25
1.24346	-0.25
1.24346	0
1.24346	-0.25
1.24346	0
1.24347	0
1.24347	-0.222222
1.24347	0
1.24347	-0.222222
1.24347	-0.222222
1.24347	0
1.24347	-0.222222
1.24347	0
1.24348	0
1.24348	-0.25
1.24348	0
1.24348	-0.25
1.24348	-0.25
1.24348	0
1.24348	-0.25
1.24348	0
1.24348	0
1.24348	-0.222222
1.24348	0
1.24349	-0.222222
1.24349	-0.222222
1.24349	0
1.24349	-0.222222
1.24349	0
1.24349	0
1.24349	-0.25
1.24349	0
1.24349	-0.25
1.24349	-0.25
1.24349	0
1.24349	-0.25
1.2435	0
1.2435	0
1.2435	-0.25
1.2435	0
1.2435	-0.25
1.2435	-0.25
1.2435	0
1.2435	-0.25
1.2435	0
1.24351	0
1.24351	-0.222222
1.24351	0
1.24351	-0.222222
1.24351	-0.222222
1.24351	0
1.24351	-0.222222
1.24351	0
1.24352	0
1.24352	-0.25
1.24352	0
1.24352	-0.25
1.24352	-0.25
1.24352	0
1.24352	-0.25
1.24352	0
1.24353	0
1.24353	-0.222222
1.24353	0
1.24353	-0.222222
1.24353	-0.222222
1.24353	0
1.24353	-0.222222
1.24353	0
1.24354	0
1.24354	-0.222222
1.24354	0
1.24354	-0.222222
1.24354	-0.222222
1.24354	0
1.24354	-0.222222
1.24354	0
1.24355	0
1.24355	-0.25
1.24355	0
1.24355	-0.25
1.24355	-0.25
1.24355	0
1.24355	-0.25
1.24355	0
1.24355	0
1.24355	-0.222222
1.24355	0
1.24356	-0.222222
1.24356	-0.222222
1.24356	0
1.24356	-0.222222
1.24356	0
1.24356	0
1.24356	-0.25
1.24356	0
1.24356	-0.25
1.24356	-0.25
1.24356	0
1.24356	-0.25
1.24356	0
1.24357	0
1.24357	-0.25
1.24357	0
1.24357	-0.25
1.24357	-0.25
1.24357	0
1.24357	-0.25
1.24357	0
1.24358	0
1.24358	-0.222222
1.24358	0
1.24358	-0.222222
1.24358	-0.222222
1.24358	0
1.24358	-0.222222
1.24358	0
1.24359	0
1.24359	-0.25
1.24359	0
1.24359	-0.25
1.24359	-0.25
1.24359	0
1.24359	-0.25
1.24359	0
1.2436	0
1.2436	-0.25
1.2436	0
1.2436	-0.25
1.2436	-0.25
1.2436	0
1.2436	-0.25
1.2436	0
1.24361	0
1.24361	-0.222222
1.24361	0
1.24361	-0.222222
1.24361	-0.222222
1.24361	0
1.24361	-0.222222
1.24361	0
1.24361	0
1.24361	-0.222222
1.24361	0
1.24361	-0.222222
1.24361	-0.222222
1.24361	0
1.24362	-0.222222
1.24362	0
1.24362	0
1.24362	-0.25
1.24362	0
1.24362	-0.25
1.24362	-0.25
1.24362	0
1.24362	-0.25
1.24362	0
1.24363	0
1.24363	-0.25
1.24363	0
1.24363	-0.25
1.24363	-0.25
1.24363	0
1.24363	-0.25
1.24363	0
1.24364	0
1.24364	-0.222222
1.24364	0
1.24364	-0.222222
1.24364	-0.222222
1.24364	0
1.24364	-0.222222
1.24364	0
1.24365	0
1.24365	-0.25
1.24365	0
1.24365	-0.25
1.24365	-0.25
1.24365	0
1.24365	-0.25
1.24365	0
1.24366	0
1.24366	-0.25
1.24366	0
1.24366	-0.25
1.24366	-0.25
1.24366	0
1.24366	-0.25
1.24366	0
1.24366	0
1.24366	-0.222222
1.24366	0
1.24367	-0.222222
1.24367	-0.222222
1.24367	0
1.24367	-0.222222
1.24367	0
1.24367	0
1.24367	-0.222222
1.24367	0
1.24367	-0.222222
1.24367	-0.222222
1.24367	0
1.24367	-0.222222
1.24367	0
1.24368	0
1.24368	-0.25
1.24368	0
1.24368	-0.25
1.24368	-0.25
1.24368	0
1.24368	-0.25
1.24368	0
1.24369	0
1.24369	-0.25
1.24369	0
1.24369	-0.25
1.24369	-0.25
1.24369	0
1.24369	-0.25
1.24369	0
1.2437	0
1.2437	-0.25
1.2437	0
1.2437	-0.25
1.2437	-0.25
1.2437	0
1.2437	-0.25
1.2437	0
1.24371	0
1.24371	-0.222222
1.24371	0
1.24371	-0.222222
1.24371	-0.222222
1.24371	0
1.24371	-0.222222
1.24371	0
1.24371	0
1.24371	-0.25
1.24372	0
1.24372	-0.25
1.24372	-0.25
1.24372	0
1.24372	-0.25
1.24372	0
1.24372	0
1.24372	-0.25
1.24372	0
1.24372	-0.25
1.24372	-0.25
1.24372	0
1.24372	-0.25
1.24372	0
1.24373	0
1.24373	-0.25
1.24373	0
1.24373	-0.25
1.24373	-0.25
1.24373	0
1.24373	-0.25
1.24373	0
1.24374	0
1.24374	-0.222222
1.24374	0
1.24374	-0.222222
1.24374	-0.222222
1.24374	0
1.24374	-0.222222
1.24374	0
1.24375	0
1.24375	-0.222222
1.24375	0
1.24375	-0.222222
1.24375	-0.222222
1.24375	0
1.24375	-0.222222
1.24375	0
1.24376	0
1.24376	-0.25
1.24376	0
1.24376	-0.25
1.24376	-0.25
1.24376	0
1.24376	-0.25
1.24376	0
1.24376	0
1.24376	-0.25
1.24376	0
1.24376	-0.25
1.24376	-0.25
1.24376	0
1.24376	-0.25
1.24377	0
1.24377	0
1.24377	-0.25
1.24377	0
1.24377	-0.25
1.24377	-0.25
1.24377	0
1.24377	-0.25
1.24377	0
1.24378	0
1.24378	-0.25
1.24378	0
1.24378	-0.25
1.24378	-0.25
1.24378	0
1.24378	-0.25
1.24378	0
1.24379	0
1.24379	-0.25
1.24379	0
1.24379	-0.25
1.24379	-0.25
1.24379	0
1.24379	-0.25
1.24379	0
1.2438	0
1.2438	-0.25
1.2438	0
1.2438	-0.25
1.2438	-0.25
1.2438	0
1.2438	-0.25
1.2438	0
1.2438	0
1.2438	-0.222222
1.2438	0
1.2438	-0.222222
1.2438	-0.222222
1.2438	0
1.24381	-0.222222
1.24381	0
1.24381	0
1.24381	-0.222222
1.24381	0
1.24381	-0.222222
1.24381	-0.222222
1.24381	0
1.24381	-0.222222
1.24381	0
1.24382	0
1.24382	-0.222222
1.24382	0
1.24382	-0.222222
1.24382	-0.222222
1.24382	0
1.24382	-0.222222
1.24382	0
1.24383	0
1.24383	-0.25
1.24383	0
1.24383	-0.25
1.24383	-0.25
1.24383	0
1.24383	-0.25
1.24383	0
1.24384	0
1.24384	-0.25
1.24384	0
1.24384	-0.25
1.24384	-0.25
1.24384	0
1.24384	-0.25
1.24384	0
1.24384	0
1.24384	-0.25
1.24384	0
1.24384	-0.25
1.24384	-0.25
1.24384	0
1.24384	-0.25
1.24385	0
1.24385	0
1.24385	-0.25
1.24385	0
1.24385	-0.25
1.24385	-0.25
1.24385	0
1.24385	-0.25
1.24385	0
1.24386	0
1.24386	-0.25
1.24386	0
1.24386	-0.25
1.24386	-0.25
1.24386	0
1.24386	-0.25
1.24386	0
1.24387	0
1.24387	-0.25
1.24387	0
1.24387	-0.25
1.24387	-0.25
1.24387	0
1.24387	-0.25
1.24387	0
1.24388	0
1.24388	-0.222222
1.24388	0
1.24388	-0.222222
1.24388	-0.222222
1.24388	0
1.24388	-0.222222
1.24388	0
1.24388	0
1.24388	-0.222222
1.24388	0
1.24388	-0.222222
1.24388	-0.222222
1.24388	0
1.24389	-0.222222
1.24389	0
1.24389	0
1.24389	-0.222222
1.24389	0
1.24389	-0.222222
1.24389	-0.222222
1.24389	0
1.24389	-0.222222
1.24389	0
1.2439	0
1.2439	-0.222222
1.2439	0
1.2439	-0.222222
1.2439	-0.222222
1.2439	0
1.2439	-0.222222
1.2439	0
1.24391	0
1.24391	-0.222222
1.24391	0
1.24391	-0.222222
1.24391	-0.222222
1.24391	0
1.24391	-0.222222
1.24391	0
1.24391	0
1.24391	-0.222222
1.24391	0
1.24392	-0.222222
1.24392	-0.222222
1.24392	0
1.24392	-0.222222
1.24392	0
1.24392	0
1.24392	-0.222222
1.24392	0
1.24392	-0.222222
1.24392	-0.222222
1.24392	0
1.24392	-0.222222
1.24392	0
1.24393	0
1.24393	-0.25
1.24393	0
1.24393	-0.25
1.24393	-0.25
1.24393	0
1.24393	-0.25
1.24393	0
1.24394	0
1.24394	-0.222222
1.24394	0
1.24394	-0.222222
1.24394	-0.222222
1.24394	0
1.24394	-0.222222
1.24394	0
1.24395	0
1.24395	-0.222222
1.24395	0
1.24395	-0.222222
1.24395	-0.222222
1.24395	0
1.24395	-0.222222
1.24395	0
1.24395	0
1.24395	-0.222222
1.24395	0
1.24395	-0.222222
1.24395	-0.222222
1.24395	0
1.24396	-0.222222
1.24396	0
1.24396	0
1.24396	-0.25
1.24396	0
1.24396	-0.25
1.24396	-0.25
1.24396	0
1.24396	-0.25
1.24396	0
1.24397	0
1.24397	-0.222222
1.24397	0
1.24397	-0.222222
1.24397	-0.222222
1.24397	0
1.24397	-0.222222
1.24397	0
1.24398	0
1.24398	-0.222222
1.24398	0
1.24398	-0.222222
1.24398	-0.222222
1.24398	0
1.24398	-0.222222
1.24398	0
1.24398	0
1.24398	-0.25
1.24399	0
1.24399	-0.25
1.24399	-0.25
1.24399	0
1.24399	-0.25
1.24399	0
1.24399	0
1.24399	-0.222222
1.24399	0
1.24399	-0.222222
1.24399	-0.222222
1.24399	0
1.24399	-0.222222
1.24399	0
1.244	0
1.244	-0.222222
1.244	0
1.244	-0.222222
1.244	-0.222222
1.244	0
1.244	-0.222222
1.244	0
1.24401	0
1.24401	-0.25
1.24401	0
1.24401	-0.25
1.24401	-0.25
1.24401	0
1.24401	-0.25
1.24401	0
1.24401	0
1.24401	-0.222222
1.24401	0
1.24402	-0.222222
1.24402	-0.222222
1.24402	0
1.24402	-0.222222
1.24402	0
1.24402	0
1.24402	-0.25
1.24402	0
1.24402	-0.25
1.24402	-0.25
1.24402	0
1.24402	-0.25
1.24402	0
1.24403	0
1.24403	-0.25
1.24403	0
1.24403	-0.25
1.24403	-0.25
1.24403	0
1.24403	-0.25
1.24403	0
1.24404	0
1.24404	-0.222222
1.24404	0
1.24404	-0.222222
1.24404	-0.222222
1.24404	0
1.24404	-0.222222
1.24404	0
1.24404	0
1.24404	-0.25
1.24405	0
1.24405	-0.25
1.24405	-0.25
1.24405	0
1.24405	-0.25
1.24405	0
1.24405	0
1.24405	-0.25
1.24405	0
1.24405	-0.25
1.24405	-0.25
1.24405	0
1.24405	-0.25
1.24405	0
1.24406	0
1.24406	-0.25
1.24406	0
1.24406	-0.25
1.24406	-0.25
1.24406	0
1.24406	-0.25
1.24406	0
1.24407	0
1.24407	-0.222222
1.24407	0
1.24407	-0.222222
1.24407	-0.222222
1.24407	0
1.24407	-0.222222
1.24407	0
1.24407	0
1.24407	-0.222222
1.24407	0
1.24408	-0.222222
1.24408	-0.222222
1.24408	0
1.24408	-0.222222
1.24408	0
1.24408	0
1.24408	-0.222222
1.24408	0
1.24408	-0.222222
1.24408	-0.222222
1.24408	0
1.24408	-0.222222
1.24408	0
1.24409	0
1.24409	-0.222222
1.24409	0
1.24409	-0.222222
1.24409	-0.222222
1.24409	0
1.24409	-0.222222
1.24409	0
1.2441	0
1.2441	-0.25
1.2441	0
1.2441	-0.25
1.2441	-0.25
1.2441	0
1.2441	-0.25
1.2441	0
1.2441	0
1.2441	-0.25
1.2441	0
1.2441	-0.25
1.2441	-0.25
1.2441	0
1.2441	-0.25
1.24411	0
1.24411	0
1.24411	-0.25
1.24411	0
1.24411	-0.25
1.24411	-0.25
1.24411	0
1.24411	-0.25
1.24411	0
1.24412	0
1.24412	-0.25
1.24412	0
1.24412	-0.25
1.24412	-0.25
1.24412	0
1.24412	-0.25
1.24412	0
1.24413	0
1.24413	-0.222222
1.24413	0
1.24413	-0.222222
1.24413	-0.222222
1.24413	0
1.24413	-0.222222
1.24413	0
1.24413	0
1.24413	-0.222222
1.24413	0
1.24413	-0.222222
1.24413	-0.222222
1.24413	0
1.24414	-0.222222
1.24414	0
1.24414	0
1.24414	-0.222222
1.24414	0
1.24414	-0.222222
1.24414	-0.222222
1.24414	0
1.24414	-0.222222
1.24414	0
1.24415	0
1.24415	-0.25
1.24415	0
1.24415	-0.25
1.24415	-0.25
1.24415	0
1.24415	-0.25
1.24415	0
1.24416	0
1.24416	-0.25
1.24416	0
1.24416	-0.25
1.24416	-0.25
1.24416	0
1.24416	-0.25
1.24416	0
1.24416	0
1.24416	-0.25
1.24416	0
1.24416	-0.25
1.24416	-0.25
1.24416	0
1.24416	-0.25
1.24416	0
1.24417	0
1.24417	-0.222222
1.24417	0
1.24417	-0.222222
1.24417	-0.222222
1.24417	0
1.24417	-0.222222
1.24417	0
1.24418	0
1.24418	-0.222222
1.24418	0
1.24418	-0.222222
1.24418	-0.222222
1.24418	0
1.24418	-0.222222
1.24418	0
1.24418	0
1.24418	-0.25
1.24418	0
1.24418	-0.25
1.24418	-0.25
1.24418	0
1.24418	-0.25
1.24419	0
1.24419	0
1.24419	-0.25
1.24419	0
1.24419	-0.25
1.24419	-0.25
1.24419	0
1.24419	-0.25
1.24419	0
1.2442	0
1.2442	-0.25
1.2442	0
1.2442	-0.25
1.2442	-0.25
1.2442	0
1.2442	-0.25
1.2442	0
1.24421	0
1.24421	-0.222222
1.24421	0
1.24421	-0.222222
1.24421	-0.222222
1.24421	0
1.24421	-0.222222
1.24421	0
1.24421	0
1.24421	-0.222222
1.24421	0
1.24421	-0.222222
1.24421	-0.222222
1.24421	0
1.24421	-0.222222
1.24421	0
1.24422	0
1.24422	-0.25
1.24422	0
1.24422	-0.25
1.24422	-0.25
1.24422	0
1.24422	-0.25
1.24422	0
1.24423	0
1.24423	-0.25
1.24423	0
1.24423	-0.25
1.24423	-0.25
1.24423	0
1.24423	-0.25
1.24423	0
1.24423	0
1.24423	-0.222222
1.24423	0
1.24423	-0.222222
1.24423	-0.222222
1.24423	0
1.24424	-0.222222
1.24424	0
1.24424	0
1.24424	-0.25
1.24424	0
1.24424	-0.25
1.24424	-0.25
1.24424	0
1.24424	-0.25
1.24424	0
1.24425	0
1.24425	-0.25
1.24425	0
1.24425	-0.25
1.24425	-0.25
1.24425	0
1.24425	-0.25
1.24425	0
1.24425	0
1.24425	-0.222222
1.24425	0
1.24426	-0.222222
1.24426	-0.222222
1.24426	0
1.24426	-0.222222
1.24426	0
1.24426	0
1.24426	-0.222222
1.24426	0
1.24426	-0.222222
1.24426	-0.222222
1.24426	0
1.24426	-0.222222
1.24426	0
1.24427	0
1.24427	-0.25
1.24427	0
1.24427	-0.25
1.24427	-0.25
1.24427	0
1.24427	-0.25
1.24427	0
1.24428	0
1.24428	-0.25
1.24428	0
1.24428	-0.25
1.24428	-0.25
1.24428	0
1.24428	-0.25
1.24428	0
1.24428	0
1.24428	-0.222222
1.24428	0
1.24428	-0.222222
1.24428	-0.222222
1.24428	0
1.24428	-0.222222
1.24428	0
1.24429	0
1.24429	-0.25
1.24429	0
1.24429	-0.25
1.24429	-0.25
1.24429	0
1.24429	-0.25
1.24429	0
1.2443	0
1.2443	-0.25
1.2443	0
1.2443	-0.25
1.2443	-0.25
1.2443	0
1.2443	-0.25
1.2443	0
1.2443	0
1.2443	-0.222222
1.2443	0
1.2443	-0.222222
1.2443	-0.222222
1.2443	0
1.24431	-0.222222
1.24431	0
1.24431	0
1.24431	-0.222222
1.24431	0
1.24431	-0.222222
1.24431	-0.222222
1.24431	0
1.24431	-0.222222
1.24431	0
1.24432	0
1.24432	-0.25
1.24432	0
1.24432	-0.25
1.24432	-0.25
1.24432	0
1.24432	-0.25
1.24432	0
1.24432	0
1.24432	-0.25
1.24433	0
1.24433	-0.25
1.24433	-0.25
1.24433	0
1.24433	-0.25
1.24433	0
1.24433	0
1.24433	-0.222222
1.24433	0
1.24433	-0.222222
1.24433	-0.222222
1.24433	0
1.24433	-0.222222
1.24433	0
1.24434	0
1.24434	-0.25
1.24434	0
1.24434	-0.25
1.24434	-0.25
1.24434	0
1.24434	-0.25
1.24434	0
1.24434	0
1.24434	-0.222222
1.24434	0
1.24435	-0.222222
1.24435	-0.222222
1.24435	0
1.24435	-0.222222
1.24435	0
1.24435	0
1.24435	-0.222222
1.24435	0
1.24435	-0.222222
1.24435	-0.222222
1.24435	0
1.24435	-0.222222
1.24435	0
1.24436	0
1.24436	-0.25
1.24436	0
1.24436	-0.25
1.24436	-0.25
1.24436	0
1.24436	-0.25
1.24436	0
1.24437	0
1.24437	-0.25
1.24437	0
1.24437	-0.25
1.24437	-0.25
1.24437	0
1.24437	-0.25
1.24437	0
1.24437	0
1.24437	-0.222222
1.24437	0
1.24437	-0.222222
1.24437	-0.222222
1.24437	0
1.24437	-0.222222
1.24437	0
1.24438	0
1.24438	-0.25
1.24438	0
1.24438	-0.25
1.24438	-0.25
1.24438	0
1.24438	-0.25
1.24438	0
1.24439	0
1.24439	-0.222222
1.24439	0
1.24439	-0.222222
1.24439	-0.222222
1.24439	0
1.24439	-0.222222
1.24439	0
1.24439	0
1.24439	-0.25
1.24439	0
1.24439	-0.25
1.24439	-0.25
1.24439	0
1.24439	-0.25
1.24439	0
1.2444	0
1.2444	-0.25
1.2444	0
1.2444	-0.25
1.2444	-0.25
1.2444	0
1.2444	-0.25
1.2444	0
1.24441	0
1.24441	-0.222222
1.24441	0
1.24441	-0.222222
1.24441	-0.222222
1.24441	0
1.24441	-0.222222
1.24441	0
1.24441	0
1.24441	-0.25
1.24441	0
1.24441	-0.25
1.24441	-0.25
1.24441	0
1.24441	-0.25
1.24441	0
1.24442	0
1.24442	-0.25
1.24442	0
1.24442	-0.25
1.24442	-0.25
1.24442	0
1.24442	-0.25
1.24442	0
1.24443	0
1.24443	-0.25
1.24443	0
1.24443	-0.25
1.24443	-0.25
1.24443	0
1.24443	-0.25
1.24443	0
1.24443	0
1.24443	-0.25
1.24443	0
1.24443	-0.25
1.24443	-0.25
1.24443	0
1.24443	-0.25
1.24443	0
1.24444	0
1.24444	-0.222222
1.24444	0
1.24444	-0.222222
1.24444	-0.222222
1.24444	0
1.24444	-0.222222
1.24444	0
1.24445	0
1.24445	-0.25
1.24445	0
1.24445	-0.25
1.24445	-0.25
1.24445	0
1.24445	-0.25
1.24445	0
1.24445	0
1.24445	-0.222222
1.24445	0
1.24445	-0.222222
1.24445	-0.222222
1.24445	0
1.24445	-0.222222
1.24445	0
1.24446	0
1.24446	-0.25
1.24446	0
1.24446	-0.25
1.24446	-0.25
1.24446	0
1.24446	-0.25
1.24446	0
1.24447	0
1.24447	-0.222222
1.24447	0
1.24447	-0.222222
1.24447	-0.222222
1.24447	0
1.24447	-0.222222
1.24447	0
1.24447	0
1.24447	-0.222222
1.24447	0
1.24447	-0.222222
1.24447	-0.222222
1.24447	0
1.24447	-0.222222
1.24447	0
1.24448	0
1.24448	-0.222222
1.24448	0
1.24448	-0.222222
1.24448	-0.222222
1.24448	0
1.24448	-0.222222
1.24448	0
1.24449	0
